attraction_id,nama,kota,id_kota,provinsi,category,total_review,total_rating,img,longitude,latitude,link_detail,adult_price,child_price
48,Sekar Jagat Spa,Kabupaten Badung,47,Bali,Others,"1,206",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/bf/e5/47/private-shady-semi-outdoor.jpg?w=500&h=-1&s=1,115.1934124,-8.7847504,https://www.tripadvisor.com/Attraction_Review-g297698-d626029-Reviews-Sekar_Jagat_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,90000,65000
50,Rehat Massage & Reflexology,Kabupaten Badung,47,Bali,Others,"1,079",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/e4/87/da/rehat-massage-reflexology.jpg?w=500&h=400&s=1,115.1720489,-8.7086202,https://www.tripadvisor.com/Attraction_Review-g608487-d10467771-Reviews-Rehat_Massage_Reflexology-Legian_Kuta_District_Bali.html,90000,65000
51,Nusa Bali Spa,Kabupaten Badung,47,Bali,Others,"1,040",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/dd/d0/8d/tropical-fruit-bath.jpg?w=500&h=-1&s=1,115.2252225,-8.7841499,https://www.tripadvisor.com/Attraction_Review-g297698-d10436197-Reviews-Nusa_Bali_Spa-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,110000,85000
55,De Nyuh Spa Kuta,Kabupaten Badung,47,Bali,Others,739,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/b6/3f/83/foot-wash-treatment.jpg?w=500&h=400&s=1,115.1815074,-8.7418691,https://www.tripadvisor.com/Attraction_Review-g297697-d10436380-Reviews-De_Nyuh_Spa_Kuta-Kuta_Kuta_District_Bali.html,120000,95000
42,Ubud Traditional Spa,Kabupaten Gianyar,65,Bali,Others,"1,637",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/21/9d/86/5-minutes-foot-scrub.jpg?w=500&h=400&s=1,115.2533,-8.477359,https://www.tripadvisor.com/Attraction_Review-g297701-d8046149-Reviews-Ubud_Traditional_Spa-Ubud_Gianyar_Regency_Bali.html,60000,35000
43,Karsa Spa,Kabupaten Gianyar,65,Bali,Others,"2,510",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/08/ee/86/garden-flower-bath.jpg?w=500&h=-1&s=1,115.2583223,-8.4895351,https://www.tripadvisor.com/Attraction_Review-g297695-d4770487-Reviews-Karsa_Spa-Gianyar_Gianyar_Regency_Bali.html,110000,85000
54,Tejas Spa Jembawan,Kabupaten Gianyar,65,Bali,Others,653,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/71/99/2b/tejas-room.jpg?w=500&h=-1&s=1,115.2670162,-8.5099271,https://www.tripadvisor.com/Attraction_Review-g297701-d15067375-Reviews-Tejas_Spa_Jembawan-Ubud_Gianyar_Regency_Bali.html,110000,85000
59,Kaveri Spa at The Udaya,Kabupaten Gianyar,65,Bali,Others,551,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/b6/8c/92/celebration-of-flowers.jpg?w=500&h=400&s=1,115.2667498,-8.4863062,https://www.tripadvisor.com/Attraction_Review-g297701-d12231822-Reviews-Kaveri_Spa_at_The_Udaya-Ubud_Gianyar_Regency_Bali.html,80000,55000
60,DaLa Spa,Kabupaten Gianyar,65,Bali,Others,640,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/d3/7f/5c/dala-spa-supports-indonesia.jpg?w=500&h=400&s=1,115.2652036,-8.5188752,https://www.tripadvisor.com/Attraction_Review-g297701-d3683114-Reviews-DaLa_Spa-Ubud_Gianyar_Regency_Bali.html,80000,55000
758,NEST Family Reflexology & Spa Kendari,Kendari,101,South East Sulawesi,Others,2,1.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f1/71/c2/getlstd-property-photo.jpg?w=500&h=400&s=1,122.5129742,-3.9984597,https://www.tripadvisor.com/Attraction_Review-g1598986-d14090832-Reviews-NEST_Family_Reflexology_Spa_Kendari-Kendari_South_East_Sulawesi_Sulawesi.html,110000,85000
711,Eska Wellness Spa Massage and Salon,Kota Batam,112,Kepulauan Riau,Others,"5,431",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/93/8b/f9/eska-wellness-couple.jpg?w=500&h=400&s=1,104.0558653,1.1293236,https://www.tripadvisor.com/Attraction_Review-g297717-d2457379-Reviews-Eska_Wellness_Spa_Massage_and_Salon-Batam_Riau_Archipelago_Riau_Islands_Province.html,120000,95000
721,Tempat Senang Spa,Kota Batam,112,Kepulauan Riau,Others,546,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/d1/0c/2c/tempat-senang-spa.jpg?w=500&h=-1&s=1,103.961584,1.135615,https://www.tripadvisor.com/Attraction_Review-g297717-d1948095-Reviews-Tempat_Senang_Spa-Batam_Riau_Archipelago_Riau_Islands_Province.html,80000,55000
724,Spa Central Batam (Batam Centre),Kota Batam,112,Kepulauan Riau,Others,544,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d1/d6/38/vip-room.jpg?w=500&h=400&s=1,104.0340042,1.1003907,https://www.tripadvisor.com/Attraction_Review-g3477616-d6848917-Reviews-Spa_Central_Batam_Batam_Centre-Batam_Center_Batam_Riau_Archipelago_Riau_Islands_.html,120000,95000
739,Spa Central Batam (Nagoya),Kota Batam,112,Kepulauan Riau,Others,213,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/a8/23/d1/nagoya-lobby.jpg?w=500&h=400&s=1,104.0113629,1.1468322,https://www.tripadvisor.com/Attraction_Review-g2270770-d14021297-Reviews-Spa_Central_Batam_Nagoya-Nagoya_Batam_Riau_Archipelago_Riau_Islands_Province.html,90000,65000
821,Delta SPA & Health Club Bekasi,Kota Bekasi,114,Jawa Barat,Others,343,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/44/b2/26/room-vip.jpg?w=500&h=400&s=1,106.9933153,-6.2410277,https://www.tripadvisor.com/Attraction_Review-g297705-d15270938-Reviews-Delta_SPA_Health_Club_Bekasi-Bekasi_West_Java_Java.html,70000,45000
461,House Of Beauty And Spa,Kota Bukittinggi,117,Sumatera Barat,Others,2,3.0 of 5 bubbles,None,100.366823,-0.3033259,https://www.tripadvisor.com/Attraction_Review-g297723-d12812833-Reviews-House_Of_Beauty_And_Spa-Bukittinggi_West_Sumatra_Sumatra.html,100000,75000
1202,House Of Beauty And Spa,Kota Bukittinggi,117,Sumatera Barat,Others,2,3.0 of 5 bubbles,None,100.366823,-0.3033259,https://www.tripadvisor.com/Attraction_Review-g297723-d12812833-Reviews-House_Of_Beauty_And_Spa-Bukittinggi_West_Sumatra_Sumatra.html,100000,75000
53,The Nest Beachside Spa,Kota Denpasar,118,Bali,Others,"1,543",5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/52/40/be/the-nest-beachfront.jpg?w=500&h=-1&s=1,115.263958,-8.7049168,https://www.tripadvisor.com/Attraction_Review-g297700-d9785526-Reviews-The_Nest_Beachside_Spa-Sanur_Denpasar_Bali.html,70000,45000
939,Rx Relaxology,Kota Jakarta Timur,123,Daerah Khusus Ibukota Jakarta,Others,None,None,None,106.8654795,-6.2619068,https://www.tripadvisor.com/Attraction_Review-g1472388-d23706206-Reviews-Rx_Relaxology-Bengkulu_Bengkulu_Province_Sumatra.html,120000,95000
749,Milena Spa,Kota Makassar,128,Sulawesi Selatan,Others,1,5.0 of 5 bubbles,None,119.432319,-5.1687407,https://www.tripadvisor.com/Attraction_Review-g1598986-d12957879-Reviews-Milena_Spa-Kendari_South_East_Sulawesi_Sulawesi.html,60000,35000
540,Tikala Shiatsu,Kota Manado,130,Sulawesi Utara,Others,23,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/09/47/9c/tikala-shiatsu.jpg?w=500&h=400&s=1,124.8473613,1.4836166,https://www.tripadvisor.com/Attraction_Review-g297721-d8322266-Reviews-Tikala_Shiatsu-Manado_North_Sulawesi_Sulawesi.html,80000,55000
1084,Tikala Shiatsu,Kota Manado,130,Sulawesi Utara,Others,23,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/09/47/9c/tikala-shiatsu.jpg?w=500&h=400&s=1,124.8473613,1.4836166,https://www.tripadvisor.com/Attraction_Review-g297721-d8322266-Reviews-Tikala_Shiatsu-Manado_North_Sulawesi_Sulawesi.html,70000,45000
783,Djari Djari Palangkaraya - Art of Reflexology,Kota Palangka Raya,133,Kalimantan Tengah,Others,1,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ae/8e/13/getlstd-property-photo.jpg?w=500&h=400&s=1,113.9039524,-2.1988875,https://www.tripadvisor.com/Attraction_Review-g303951-d10802184-Reviews-Djari_Djari_Palangkaraya_Art_of_Reflexology-Palangkaraya_Central_Kalimantan_Kali.html,80000,55000
537,Delta Spa & Health Club Manado,Manado,150,North Sulawesi,Others,116,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/b3/3e/delta-spa-health-club.jpg?w=500&h=400&s=1,124.8420794,1.4748305,https://www.tripadvisor.com/Attraction_Review-g297721-d15609631-Reviews-Delta_Spa_Health_Club_Manado-Manado_North_Sulawesi_Sulawesi.html,110000,85000
1081,Delta Spa & Health Club Manado,Manado,150,North Sulawesi,Others,116,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/b3/3e/delta-spa-health-club.jpg?w=500&h=400&s=1,124.8420794,1.4748305,https://www.tripadvisor.com/Attraction_Review-g297721-d15609631-Reviews-Delta_Spa_Health_Club_Manado-Manado_North_Sulawesi_Sulawesi.html,120000,95000
425,Delta Spa & Health Club Medan 2,Medan,152,North Sumatra,Others,225,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/de/64/c9/getlstd-property-photo.jpg?w=500&h=400&s=1,98.6722227,3.5951956,https://www.tripadvisor.com/Attraction_Review-g297725-d17596960-Reviews-Delta_Spa_Health_Club_Medan_2-Medan_North_Sumatra_Sumatra.html,80000,55000
797,Delta Spa & Lounge Palembang,Palembang,169,South Sumatra,Others,114,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/ca/26/7d/delta-spa-lounge-palembang.jpg?w=500&h=400&s=1,104.7754307,-2.9760735,https://www.tripadvisor.com/Attraction_Review-g608501-d15591630-Reviews-Delta_Spa_Lounge_Palembang-Palembang_South_Sumatra_Sumatra.html,100000,75000
52,Bali Barber & Spa,Denpasar,31,Bali,Others,965,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/83/69/19/ultimate-barber-service.jpg?w=500&h=400&s=1,115.188916,-8.4095178,https://www.tripadvisor.com/Attraction_Review-g469404-d7787946-Reviews-Bali_Barber_Spa-Seminyak_Kuta_District_Bali.html,70000,45000
457,Pasar Atas Bukittinggi,Bukittinggi,23,West Sumatra,Others,78,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f7/5e/10/pasar-atas-bukittinggi.jpg?w=500&h=400&s=1,100.3687383,-0.3021984,https://www.tripadvisor.com/Attraction_Review-g297723-d4816114-Reviews-Pasar_Atas_Bukittinggi-Bukittinggi_West_Sumatra_Sumatra.html,70000,45000
1198,Pasar Atas Bukittinggi,Bukittinggi,23,West Sumatra,Others,78,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/f7/5e/10/pasar-atas-bukittinggi.jpg?w=500&h=400&s=1,100.3687383,-0.3021984,https://www.tripadvisor.com/Attraction_Review-g297723-d4816114-Reviews-Pasar_Atas_Bukittinggi-Bukittinggi_West_Sumatra_Sumatra.html,90000,65000
382,Sukaregang Leather Center,Garut,33,West Java,Others,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/d8/d0/f6/caption.jpg?w=500&h=400&s=1,107.915392,-7.2164567,https://www.tripadvisor.com/Attraction_Review-g1137840-d17450692-Reviews-Sukaregang_Leather_Center-Garut_West_Java_Java.html,90000,65000
202,East Kalimantan Center Oleh-Oleh Khas Kaltim,Kota Balikpapan,107,Kalimantan Timur,Others,32,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/42/32/98/img-20160208-102250-hdr.jpg?w=500&h=400&s=1,116.8331938,-1.2727895,https://www.tripadvisor.com/Attraction_Review-g317102-d6599013-Reviews-East_Kalimantan_Center_Oleh_Oleh_Khas_Kaltim-Samarinda_East_Kalimantan_Kalimantan.html,70000,45000
843,Mal Ciputra Cibubur,Kota Bekasi,114,Jawa Barat,Others,40,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/cc/11/e6/tampak-luar-mal-ciputra.jpg?w=500&h=-1&s=1,106.9264278,-6.3826374,https://www.tripadvisor.com/Attraction_Review-g297705-d7117891-Reviews-Mal_Ciputra_Cibubur-Bekasi_West_Java_Java.html,80000,55000
846,Bekasi Square,Kota Bekasi,114,Jawa Barat,Others,36,3.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/70/b8/19/bekasi-square.jpg?w=500&h=400&s=1,106.9900345,-6.2540524,https://www.tripadvisor.com/Attraction_Review-g297705-d7194448-Reviews-Bekasi_Square-Bekasi_West_Java_Java.html,60000,35000
750,Mete Mubaraq,Kota Kendari,126,Sulawesi Tenggara,Others,3,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/64/7f/36/mete-murah-harga-merakyat.jpg?w=500&h=400&s=1,122.5359658,-3.966633,https://www.tripadvisor.com/Attraction_Review-g1598986-d15634437-Reviews-Mete_Mubaraq-Kendari_South_East_Sulawesi_Sulawesi.html,120000,95000
756,Catie Boutique,Kota Kendari,126,Sulawesi Tenggara,Others,1,2.0 of 5 bubbles,None,122.4995075,-4.0121829,https://www.tripadvisor.com/Attraction_Review-g1598986-d4557167-Reviews-Catie_Boutique-Kendari_South_East_Sulawesi_Sulawesi.html,90000,65000
759,MCJ (Magic Clams Jamiaddin),Kota Kendari,126,Sulawesi Tenggara,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b3/31/d4/kerajinan-kerang-asli.jpg?w=500&h=400&s=1,122.529025,-4.0149138,https://www.tripadvisor.com/Attraction_Review-g1598986-d25403314-Reviews-MCJ_Magic_Clams_Jamiaddin-Kendari_South_East_Sulawesi_Sulawesi.html,110000,85000
780,Central Borneo Souvenir,Kota Palangka Raya,133,Kalimantan Tengah,Others,5,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/67/ab/28/central-borneo-souvenir.jpg?w=500&h=400&s=1,113.9192451,-2.2122409,https://www.tripadvisor.com/Attraction_Review-g303951-d23919311-Reviews-Central_Borneo_Souvenir-Palangkaraya_Central_Kalimantan_Kalimantan.html,110000,85000
204,UKM Center Samarinda,Kota Samarinda,136,Kalimantan Timur,Others,13,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f7/60/34/ukm-center-samarinda.jpg?w=500&h=-1&s=1,117.1543555,-0.4819979,https://www.tripadvisor.com/Attraction_Review-g317102-d8837213-Reviews-UKM_Center_Samarinda-Samarinda_East_Kalimantan_Kalimantan.html,80000,55000
205,Plaza Mulia,Kota Samarinda,136,Kalimantan Timur,Others,71,3.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/ff/9c/39/plaza-mulia.jpg?w=500&h=400&s=1,117.1456279,-0.4905339,https://www.tripadvisor.com/Attraction_Review-g317102-d6522164-Reviews-Plaza_Mulia-Samarinda_East_Kalimantan_Kalimantan.html,70000,45000
479,Tasik Socks,Tasikmalaya,188,West Java,Others,None,None,None,108.2171633,-7.3505808,https://www.tripadvisor.com/Attraction_Review-g1131500-d21072416-Reviews-Tasik_Socks-Tasikmalaya_West_Java_Java.html,60000,35000
37,Canggu Scooter Lessons,Kabupaten Badung,47,Bali,Others,122,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c4/a0/97/caption.jpg?w=500&h=400&s=1,115.1651115,-8.6280576,https://www.tripadvisor.com/Attraction_Review-g311298-d18114820-Reviews-Canggu_Scooter_Lessons-Canggu_North_Kuta_Bali.html,100000,75000
38,Breathing Cold,Kabupaten Gianyar,65,Bali,Others,124,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/17/19/1c/caption.jpg?w=500&h=400&s=1,115.2534981,-8.4967859,https://www.tripadvisor.com/Attraction_Review-g297701-d18846529-Reviews-Breathing_Cold-Ubud_Gianyar_Regency_Bali.html,80000,55000
44,Balitri - Swim / Bike / Run Private Tour and Tailored Training in Bali,Denpasar,31,Bali,Others,145,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/dd/3d/2d/caption.jpg?w=500&h=400&s=1,115.188916,-8.4095178,https://www.tripadvisor.com/Attraction_Review-g297695-d17847772-Reviews-Balitri_Swim_Bike_Run_Private_Tour_and_Tailored_Training_in_Bali-Gianyar_Gianyar.html,90000,65000
683,Umbul Pengging,Kabupaten Boyolali,58,Jawa Tengah,Others,13,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/5f/0e/fe/ancient-baths-of-the.jpg?w=500&h=400&s=1,110.6751876,-7.5525434,https://www.tripadvisor.com/Attraction_Review-g297713-d6692270-Reviews-Umbul_Pengging-Solo_Central_Java_Java.html,80000,55000
1133,Lakers BSB Sport Club,Kota Semarang,137,Jawa Tengah,Others,52,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/51/26/57/p-20180826-132738-vhdr.jpg?w=500&h=-1&s=1,110.3292919,-7.029734,https://www.tripadvisor.com/Attraction_Review-g297712-d4402165-Reviews-Lakers_BSB_Sport_Club-Semarang_Central_Java_Java.html,120000,95000
799,Jakabaring Sport Complex,Palembang,169,South Sumatra,Others,64,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ab/f4/54/jakabaring.jpg?w=500&h=400&s=1,104.7919462,-3.0181776,https://www.tripadvisor.com/Attraction_Review-g608501-d7373637-Reviews-Jakabaring_Sport_Complex-Palembang_South_Sumatra_Sumatra.html,60000,35000
708,IndoVacays Experience,Cianjur,27,West Java,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/e1/80/cd/caption.jpg?w=500&h=400&s=1,107.1259102,-6.846269,https://www.tripadvisor.com/Attraction_Review-g1006216-d19333398-Reviews-IndoVacays_Experience-Cianjur_West_Java_Java.html,60000,35000
1105,Sorong Others,Sorong,177,West Papua,Others,2,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/2d/ab/6f/sorong-Others-explore.jpg?w=500&h=400&s=1,131.3115281,-0.8911494,https://www.tripadvisor.com/Attraction_Review-g680179-d19408305-Reviews-Sorong_Others-Sorong_West_Papua.html,100000,75000
478,Cipanas Hot Spring,Cianjur,27,West Java,Others,8,4.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/42/03/5a/mandi-air-panas.jpg?w=500&h=400&s=1,107.0317582,-6.7198648,https://www.tripadvisor.com/Attraction_Review-g1131500-d10291417-Reviews-Cipanas_Hot_Spring-Tasikmalaya_West_Java_Java.html,110000,85000
940,Harapan Jaya Travel Bengkulu,Bengkulu,18,Bengkulu,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/9d/87/6a/caption.jpg?w=500&h=400&s=1,102.3368988,-3.855491,https://www.tripadvisor.com/Attraction_Review-g1472388-d19903244-Reviews-Harapan_Jaya_Travel_Bengkulu-Bengkulu_Bengkulu_Province_Sumatra.html,120000,95000
941,Umroh Bengkulu,Bengkulu,18,Bengkulu,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/79/d8/7b/caption.jpg?w=500&h=400&s=1,102.2607641,-3.7928451,https://www.tripadvisor.com/Attraction_Review-g1472388-d23028088-Reviews-Umroh_Bengkulu-Bengkulu_Bengkulu_Province_Sumatra.html,100000,75000
942,Opatrip.com Bengkulu,Bengkulu,18,Bengkulu,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/86/8a/60/caption.jpg?w=500&h=400&s=1,102.2607641,-3.7928451,https://www.tripadvisor.com/Attraction_Review-g1472388-d25391068-Reviews-Opatrip_com_Bengkulu-Bengkulu_Bengkulu_Province_Sumatra.html,90000,65000
463,Minangkabau Adventures Tour,Bukittinggi,23,West Sumatra,Others,17,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/71/0c/bf/pagaruyung-palace-in.jpg?w=500&h=400&s=1,100.3525799,-0.2941003,https://www.tripadvisor.com/Attraction_Review-g297723-d12910375-Reviews-Minangkabau_Adventures_Tour-Bukittinggi_West_Sumatra_Sumatra.html,120000,95000
1204,Minangkabau Adventures Tour,Bukittinggi,23,West Sumatra,Others,17,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/71/0c/bf/pagaruyung-palace-in.jpg?w=500&h=400&s=1,100.3525799,-0.2941003,https://www.tripadvisor.com/Attraction_Review-g297723-d12910375-Reviews-Minangkabau_Adventures_Tour-Bukittinggi_West_Sumatra_Sumatra.html,120000,95000
383,JavaJivi Backpacker [ Mount Papandayan ],Garut,33,West Java,Others,6,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/6b/32/ae/caption.jpg?w=500&h=400&s=1,107.7310494,-7.3193253,https://www.tripadvisor.com/Attraction_Review-g1137840-d19081452-Reviews-JavaJivi_Backpacker_Mount_Papandayan-Garut_West_Java_Java.html,70000,45000
387,Garut Trip,Garut,33,West Java,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/97/2c/cb/caption.jpg?w=500&h=400&s=1,107.908699,-7.227906,https://www.tripadvisor.com/Attraction_Review-g1137840-d19883842-Reviews-Garut_Trip-Garut_West_Java_Java.html,110000,85000
388,Papandayan Trip,Garut,33,West Java,Others,None,None,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/5e/b8/d5/caption.jpg?w=500&h=400&s=1,107.7310494,-7.3193253,https://www.tripadvisor.com/Attraction_Review-g1137840-d25210008-Reviews-Papandayan_Trip-Garut_West_Java_Java.html,80000,55000
1107,Tiare Cruise,Kabupaten Badung,47,Bali,Others,2,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/e4/af/c4/it-was-a-bit-of-a-hike.jpg?w=500&h=400&s=1,115.1599023,-8.6475918,https://www.tripadvisor.com/Attraction_Review-g680179-d20217460-Reviews-Tiare_Cruise-Sorong_West_Papua.html,70000,45000
1101,Wallacea Dive Cruises,Kabupaten Banggai,50,Sulawesi Tengah,Others,4,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c5/a2/e9/msy-seahorse.jpg?w=500&h=400&s=1,122.7702061,-1.036934,https://www.tripadvisor.com/Attraction_Review-g680179-d21409846-Reviews-Wallacea_Dive_Cruises-Sorong_West_Papua.html,100000,75000
705,Bule Homestay Cianjur,Kabupaten Cianjur,60,Jawa Barat,Others,18,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/fd/cf/f8/mt-manangel.jpg?w=500&h=-1&s=1,107.1460934,-6.8091362,https://www.tripadvisor.com/Attraction_Review-g1006216-d8352971-Reviews-Bule_Homestay_Cianjur-Cianjur_West_Java_Java.html,120000,95000
386,JavaJivi Backpacker Tour,Kabupaten Garut,63,Jawa Barat,Others,None,None,None,107.9002326,-7.2008671,https://www.tripadvisor.com/Attraction_Review-g1137840-d18940755-Reviews-JavaJivi_Backpacker_Tour-Garut_West_Java_Java.html,80000,55000
1053,Trek Papua,Kabupaten Jayapura,68,Papua,Others,12,2.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/1f/9b/85/trek-papua.jpg?w=500&h=400&s=1,140.4998728,-2.5799598,https://www.tripadvisor.com/Attraction_Review-g680181-d12707669-Reviews-Trek_Papua-Jayapura_Papua.html,100000,75000
1104,Raja Ampat Biz,Kabupaten Raja Ampat,84,Papua Barat,Others,6,4.5 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/58/ac/20/raja-ampat-biz.jpg?w=500&h=400&s=1,130.8234911,-0.4135841,https://www.tripadvisor.com/Attraction_Review-g680179-d15292638-Reviews-Raja_Ampat_Biz-Sorong_West_Papua.html,80000,55000
938,Wild Sumatra Others,Kota Bengkulu,115,Bengkulu,Others,21,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/98/57/dd/main-crater-of-mt-kaba.jpg?w=500&h=400&s=1,102.2907615,-3.8216984,https://www.tripadvisor.com/Attraction_Review-g1472388-d13084594-Reviews-Wild_Sumatra_Others-Bengkulu_Bengkulu_Province_Sumatra.html,60000,35000
458,Lite 'N' Easy Tour,Kota Bukittinggi,117,Sumatera Barat,Others,123,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bc/ff/ac/pacu-jawi-bull-race-west.jpg?w=500&h=400&s=1,100.3672349,-0.3039365,https://www.tripadvisor.com/Attraction_Review-g297723-d3475849-Reviews-Lite_N_Easy_Tour-Bukittinggi_West_Sumatra_Sumatra.html,90000,65000
459,Roni's Others,Kota Bukittinggi,117,Sumatera Barat,Others,129,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/cd/98/ronis-tour-logo.jpg?w=500&h=400&s=1,100.3605829,-0.3072092,https://www.tripadvisor.com/Attraction_Review-g297723-d4839888-Reviews-Roni_s_Others-Bukittinggi_West_Sumatra_Sumatra.html,70000,45000
1199,Lite 'N' Easy Tour,Kota Bukittinggi,117,Sumatera Barat,Others,123,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bc/ff/ac/pacu-jawi-bull-race-west.jpg?w=500&h=400&s=1,100.3672349,-0.3039365,https://www.tripadvisor.com/Attraction_Review-g297723-d3475849-Reviews-Lite_N_Easy_Tour-Bukittinggi_West_Sumatra_Sumatra.html,120000,95000
1200,Roni's Others,Kota Bukittinggi,117,Sumatera Barat,Others,129,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/cd/98/ronis-tour-logo.jpg?w=500&h=400&s=1,100.3605829,-0.3072092,https://www.tripadvisor.com/Attraction_Review-g297723-d4839888-Reviews-Roni_s_Others-Bukittinggi_West_Sumatra_Sumatra.html,70000,45000
1097,Fenides Liveaboard,Kota Denpasar,118,Bali,Others,12,5.0 of 5 bubbles,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/e5/40/5b/caption.jpg?w=500&h=400&s=1,115.250682,-8.7044513,https://www.tripadvisor.com/Attraction_Review-g680179-d17780101-Reviews-Fenides_Liveaboard-Sorong_West_Papua.html,120000,95000
